cost,charging_points,pay_at_location,is_operational,latitude,longitude,operator,connection_type,Address
Unknown,2,Unknown,true,-31.83701675,116.0166976,Tesla (Tesla-only charging),Tesla (Model S/X),"Mondo Nougat, Great Northern Highway, Herne Hill, City of Swan, Western Australia, 6055, Australia"
$0.39,1,Unknown,true,-31.98256357,115.9578823,Tesla (Tesla-only charging),CCS (Type 2),"Kewdale, City of Belmont, Western Australia, 6105, Australia"
Unknown,6,false,true,-32.21553827,115.7773774,(Business Owner at Location),Tesla (Model S/X),"Mason Road, Kwinana Beach, City of Kwinana, Western Australia, Australia"
Unknown,4,false,true,-31.96109849,115.9012024,Chargefox,Type 2 (Socket Only),"Great Eastern Highway, Burswood, Town of Victoria Park, Western Australia, 6100, Australia"
Unknown,2,false,true,-31.94460075,115.8186955,Chargefox,Type 2 (Socket Only),"74, Price Street, Subiaco, City of Subiaco, Western Australia, 6008, Australia"
$11 per hour,2,true,true,-31.48210033,118.2787934,(Business Owner at Location),Tesla (Model S/X),"Merredin Post Office, 84, Barrack Street, Merredin, Shire Of Merredin, Western Australia, 6415, Australia"
Unknown,1,false,true,-31.65111734,116.6784595,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"Chidlow Street East, Northam, Shire Of Northam, Western Australia, 6401, Australia"
"Charging free, parking free for first hour and then $3 per hour",2,false,true,-31.93984543,115.9489531,Chargefox,Type 2 (Socket Only),"DFO Perth, 11, High Street, Perth Airport, City of Belmont, Western Australia, 6105, Australia"
$0.40 per kWh ,1,false,true,-33.35882517,116.1528741,Chargefox,CCS (Type 2),"Forrest Street, Collie, Shire Of Collie, Western Australia, 6226, Australia"
Unknown,2,false,true,-32.881536,115.656798,(Business Owner at Location),Tesla (Model S/X),"Preston Beach, Shire Of Waroona, Western Australia, Australia"
Unknown,1,false,true,-31.0205741,115.3327027,EO Charging,Type 2 (Socket Only),"Rock Way, Lancelin, Shire Of Gingin, Western Australia, 6044, Australia"
Unknown,2,false,true,-31.90526915,115.8090903,(Business Owner at Location),Type 2 (Socket Only),"Supercheap Auto, 470, Scarborough Beach Road, Osborne Park, City of Stirling, Western Australia, 6134, Australia"
Unknown,2,false,true,-31.90571782,115.8102106,(Business Owner at Location),Type 2 (Socket Only),"Sundercombe Street, Osborne Park, City of Stirling, Western Australia, 6134, Australia"
Unknown,1,false,true,-31.9021434,115.9049102,(Business Owner at Location),Type 2 (Socket Only),"Broun Avenue, Embleton, City of Bayswater, Western Australia, 6062, Australia"
Unknown,1,false,true,-31.90212051,115.9040133,(Business Owner at Location),Type 2 (Socket Only),"Broun Avenue, Morley, City of Bayswater, Western Australia, 6062, Australia"
Unknown,1,false,true,-31.95537674,115.847903,(Business Owner at Location),Type I (AS 3112),"Mounts Bay Road, Perth, City of Perth, Western Australia, 6005, Australia"
Unknown,2,Unknown,true,-31.90362435,115.9501678,Chargestar (AU),Type 2 (Socket Only),"James Street, Bassendean, Town of Bassendean, Western Australia, 6054, Australia"
Unknown,2,Unknown,true,-31.95857147,115.8635823,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"Concert Hall Car Park, Terrace Road, Perth, City of Perth, Western Australia, 6000, Australia"
Free,4,false,true,-32.01603114,115.8432043,Chargefox,Type 2 (Socket Only),"Reynolds Road, Applecross, City of Melville, Western Australia, 6153, Australia"
nextcharge / chargestar website,2,false,true,-32.01196464,115.8502172,Chargestar (AU),Type 2 (Socket Only),"Sabina, 908, Canning Highway, Applecross, City of Melville, Western Australia, 6153, Australia"
Unknown,2,Unknown,true,-32.03464279,115.8348165,ChargePoint,Type 2 (Socket Only),"Marmion Street, Booragoon, City of Melville, Western Australia, 6154, Australia"
Normal parking rate,2,Unknown,true,-31.95299016,115.8773028,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"Eastbrook Village, 80-86, Royal Street, East Perth, City of Perth, Western Australia, 6004, Australia"
Unknown,2,Unknown,true,-31.94746876,115.8412111,(Business Owner at Location),Type I (AS 3112),"PCC Mayfair Lane, Mayfair Street, West Perth, City of Perth, Western Australia, 6005, Australia"
Unknown,1,Unknown,true,-31.9065418,115.8281285,Tesla (Tesla-only charging),Tesla (Model S/X),"Main Street before McDonald Street, Main Street, Osborne Park, City of Stirling, Western Australia, 6017, Australia"
Unknown,1,false,true,-31.94952374,115.8231527,Elektrobay (UK),Type 2 (Socket Only),"Rowland Street, Subiaco, City of Subiaco, Western Australia, 6008, Australia"
Unknown,1,false,true,-31.89195136,116.0181174,(Business Owner at Location),Type 2 (Socket Only),"Mathoura Street, Midland, City of Swan, Western Australia, 6056, Australia"
chargestar/nextcharge,1,false,true,-31.8863534,116.003395,Chargestar (AU),CHAdeMO,"Cosmo Lane, Midland, City of Swan, Western Australia, 6935, Australia"
Unknown,2,false,true,-31.79521055,115.9985346,(Business Owner at Location),Tesla (Model S/X),"Edgecombe Brothers, 1733, Gnangara Road, Henley Brook, City of Swan, Western Australia, 6055, Australia"
Unknown,2,Unknown,true,-31.78306664,115.9705147,(Business Owner at Location),Type 2 (Socket Only),"The Parkway, Ellenbrook Central, Ellenbrook, City of Swan, Western Australia, 6069, Australia"
$0.40 / kWh + $0.33,2,false,true,-31.97294083,115.9890759,Chargefox,CCS (Type 2),"Dundas Road, Forrestfield, City Of Kalamunda, Western Australia, 6058, Australia"
Unknown,1,false,true,-31.68809763,115.7161757,(Business Owner at Location),Type 2 (Socket Only),"Pensacola Terrace, Clarkson, City of Wanneroo, Western Australia, 6030, Australia"
Unknown,1,Unknown,true,-33.83407963,148.6943533,NRMA,CCS (Type 2),"Bartlett Avenue, Taragala, Cowra, Cowra Shire Council, New South Wales, 2794, Australia"
Unknown,1,Unknown,true,-31.74273741,115.767182,(Business Owner at Location),Type 2 (Socket Only),"Fresco, Joondalup, City of Joondalup, Western Australia, 6027, Australia"
chargestar,1,false,true,-32.1441168,115.9739621,(Business Owner at Location),Type 2 (Socket Only),"Tesla Way, Forrestdale Business Park, Forrestdale, City Of Armadale, Western Australia, 6112, Australia"
Unknown,1,Unknown,true,-32.27613084,115.7317006,(Business Owner at Location),Type 2 (Tethered Connector) ,"Dôme, 15, Kent Street, Rockingham, City of Rockingham, Western Australia, 6168, Australia"
Unknown,1,Unknown,true,-31.89732868,115.759532,(Business Owner at Location),Type 1 (J1772),"Indian Ocean Hotel, 23-27, Hastings Street, Scarborough, City of Stirling, Western Australia, 6019, Australia"
Unknown,1,false,true,-32.04627041,115.8093376,(Business Owner at Location),Type 2 (Socket Only),"Thurso Road, Myaree, City of Melville, Western Australia, 6154, Australia"
Unknown,2,Unknown,true,-31.74549358,115.7656195,(Business Owner at Location),Type 2 (Socket Only),"South Mall, Joondalup, City of Joondalup, Western Australia, 6027, Australia"
"free charge, pay park",2,false,true,-31.7424276,115.7732469,Chargestar (AU),Type 1 (J1772),"Boas Avenue Parking Station No P3, Reid Promenade, Joondalup, City of Joondalup, Western Australia, 6027, Australia"
free,2,Unknown,true,-31.97703282,115.7830424,Chargestar (AU),Type 2 (Socket Only),"Kyle Way, Claremont, Town of Claremont, Western Australia, 6010, Australia"
see chargestar website ,1,false,true,-32.05759769,115.7721403,Chargestar (AU),Type 2 (Socket Only),"Karak Lane, White Gum Valley, City of Fremantle, Western Australia, 6183, Australia"
Unknown,1,Unknown,true,-41.218329,146.412456,Unknown,Type 2 (Socket Only),"House of Anvers Chocolate Factory, Bass Highway, Latrobe, Tasmania, 7307, Australia"
Unknown,1,Unknown,true,-41.527973,146.830558,(Business Owner at Location),Type 2 (Socket Only),"Lyall Street, Westbury, Meander Valley, Tasmania, 7303, Australia"
$0.52/kWh,4,false,true,-26.188745,152.661613,Tesla (including non-tesla),CCS (Type 2),"Goldfields Plaza, Nash Street, Gympie, Gympie Regional, Queensland, Australia"
See EO app,2,false,true,-31.47551733,118.2797502,EO Charging,Type 2 (Socket Only),"Bates Street, Merredin, Shire Of Merredin, Western Australia, 6415, Australia"
AUD 0.42/kWh;other tariffs for older cars,6,false,true,-37.828482,145.056346,Tesla (Tesla-only charging),CCS (Type 2),"Stanley Place, Hawthorn East, Melbourne, City of Boroondara, Victoria, 3123, Australia"
Free,1,Unknown,true,-31.89710004,115.7565949,EO Charging,Type 2 (Socket Only),"The Esplanade, Scarborough, City of Stirling, Western Australia, 6019, Australia"
"$0.35 per kWh, $5 minimum charge",1,Unknown,true,-32.5222979,115.9702834,EO Charging,Type 2 (Socket Only),"South Western Highway, North Dandalup, Shire of Murray, Western Australia, 6207, Australia"
60c / 54c for members of NRMA,2,Unknown,true,-33.47793664,150.1611263,NRMA,CCS (Type 2),"11, Read Avenue, Cooerwull, Lithgow, Lithgow City Council, New South Wales, 2790, Australia"
Unknown,1,false,true,-32.59016785,149.5852243,(Unknown Operator),Tesla (Model S/X),"Stables Car Parking Area, Market Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia"
AUD 0.42/kWh;other tariffs for older cars,6,false,true,-37.765834,144.923586,Tesla (Tesla-only charging),CCS (Type 2),"Kmart Mall, Homer Street, Moonee Ponds, Melbourne, City of Moonee Valley, Victoria, 3039, Australia"
AUD 0.42/kWh;other tariffs for older cars,10,false,true,-33.777782,151.12275,Tesla (Tesla-only charging),CCS (Type 2),"David Jones, Banda Road, Prime, Macquarie Park, Sydney, Council of the City of Ryde, New South Wales, 2113, Australia"
Free,1,Unknown,true,-33.9020792,151.2152314,(Unknown Operator),Tesla (Model S/X),"Moore Park Supercentre, South Dowling Street, Waterloo, Sydney, Council of the City of Sydney, New South Wales, 2017, Australia"
AUD 0.42/kWh;other tariffs for older cars,4,false,true,-27.578133,151.947179,Tesla (including non-tesla),CCS (Type 2),"City Golf Club, Derwak Street, Harristown, Toowoomba, Toowoomba Regional, Queensland, 4350, Australia"
Unknown,2,true,true,-36.105205,140.3619871,Chargefox,CHAdeMO,"Dukes Highway, Keith, Tatiara District Council, South Australia, 5267, Australia"
Unknown,1,Unknown,true,-33.1793167,138.0073688,Unknown,Three Phase 5-Pin (AS/NZ 3123),"Gertrude Street, Port Pirie, Port Pirie Regional Council, South Australia, 5540, Australia"
"$0.45 per kWh, may vary. See chargehub app.",2,Unknown,true,-32.80192683,116.4753943,Chargehub,Type 2 (Socket Only),"Bannister Road, Boddington, Shire Of Boddington, Western Australia, 6390, Australia"
AUD 0.65 per kWh,2,true,true,-41.46825685,147.1587225,Chargefox,CHAdeMO,"Guy Street, Kings Meadows, Launceston, City of Launceston, Tasmania, 7249, Australia"
$0.20 per kWh,2,false,true,-32.15002077,116.0189346,Chargefox,Type 2 (Socket Only),"McDonald's, McDonald's Drive-Thru, Armadale, City Of Armadale, Western Australia, 6112, Australia"
Currently free but will be fee at some point.,1,Unknown,true,-32.9029472,151.6696844,NRMA,CCS (Type 2),"Nelson Street, Wallsend, Newcastle, Newcastle-Maitland, City of Newcastle, New South Wales, 2287, Australia"
$0.45/kWh,1,false,true,-33.95931272,116.1382693,Chargestar (AU),CCS (Type 2),"Spencer Street, Bridgetown, Shire Of Bridgetown-Greenbushes, Western Australia, 6255, Australia"
Free,2,false,true,-32.10025888,115.7842022,Chargefox,Type 2 (Socket Only),"Cockburn City Council, Coleville Crescent, Spearwood, City of Cockburn, Western Australia, 6163, Australia"
$0.45 / kWh,1,Unknown,true,-32.36587281,117.0089834,Chargestar (AU),Type 2 (Socket Only),"Puma, Robinson Road, Brookton, Shire Of Brookton, Western Australia, 6306, Australia"
$0.50 / kWh for non Woolshed customers,1,false,false,-33.02516794,116.8786307,Tesla (Tesla-only charging),Three Phase 5-Pin (AS/NZ 3123),"Williams Wool Shed, Albany Highway, Williams, Shire Of Williams, Western Australia, Australia"
$0.40/kWh [$0.32/kWh NRMA],3,true,true,-35.0023332,148.1104089,Chargefox,CCS (Type 2),"Annie Pyers Drive, Gundagai, Cootamundra-Gundagai Regional Council, New South Wales, 2722, Australia"
Free,2,Unknown,true,-28.6314517,153.5823892,Chargefox,Type 2 (Socket Only),"barrio Byron bay, 1, Porter Street, Byron Bay, Byron Shire Council, New South Wales, 2481, Australia"
Free,1,false,true,-31.99519604,115.8925083,Chargefox,Type 2 (Socket Only),"Horizon Power Staff Parking, Brodie-Hall Drive, Technology Park, Bentley, Town of Victoria Park, Western Australia, 6102, Australia"
Free,2,Unknown,true,-31.74896085,115.8064827,(Business Owner at Location),Type 2 (Socket Only),"Cafaggio Crescent, Wanneroo, City of Wanneroo, Western Australia, 6027, Australia"
Unknown,1,false,true,-31.80442839,115.8370267,(Business Owner at Location),Type 2 (Socket Only),"Bunnings Warehouse, Hoskins Road, Landsdale, City of Wanneroo, Western Australia, 6065, Australia"
Unknown,2,false,true,-31.795188,115.815028,(Business Owner at Location),Type 2 (Socket Only),"Automotive Drive, Wangara, City of Wanneroo, Western Australia, 6065, Australia"
$0.45 per kWh,1,false,true,-31.8763732,115.7975857,Chargefox,CCS (Type 2),"Wishart Street, Gwelup, City of Stirling, Western Australia, 6021, Australia"
Unknown,1,Unknown,false,-31.29793236,116.8273584,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"Bendigo Bank, 35, Railway Terrace, Goomalling, Shire Of Goomalling, Western Australia, 6460, Australia"
See EO app,2,false,true,-31.55077626,116.4675891,EO Charging,Type 2 (Socket Only),"Duke Street North, Toodyay, Shire Of Toodyay, Western Australia, 6566, Australia"
See EO app,2,false,true,-31.94026372,115.837681,EO Charging,Type 2 (Socket Only),"Cambridge Street, West Leederville, Town of Cambridge, Western Australia, 6007, Australia"
$0.28 per kWh,2,false,true,-31.92929541,115.7560893,Exploren,Type 2 (Socket Only),"West Coast Highway, City Beach, Town of Cambridge, Western Australia, 6015, Australia"
Free,1,false,true,-31.94710734,115.8290859,(Business Owner at Location),Type 2 (Socket Only),"294, Hay Street, Subiaco, City of Subiaco, Western Australia, 6008, Australia"
Free,1,Unknown,true,-30.642316,153.003713,(Unknown Operator),Type 2 (Socket Only),"Nambucca Library, 23, Ridge Street, Nambucca Heads, Nambucca Valley Council, New South Wales, 2448, Australia"
Free,1,Unknown,true,-30.70598249,152.9193925,(Unknown Operator),Type 2 (Socket Only),"Princess Street, Macksville, Nambucca Valley Council, New South Wales, 2447, Australia"
Free,1,Unknown,false,-31.979331,115.78509,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,"Gugeri Street, Claremont, Town of Claremont, Western Australia, 6010, Australia"
Free,4,Unknown,true,-33.95215972,150.8555898,ChargePoint,Type 1 (J1772),"Kianga Close, Prestons, Sydney, Liverpool City Council, New South Wales, 2170, Australia"
AUD 0.42/kWh;other tariffs for older cars,6,false,true,-36.774539,144.306478,Tesla (Tesla-only charging),CCS (Type 2),"Tesla Supercharger, Condon Street, Kennington, Bendigo, City of Greater Bendigo, Victoria, 3550, Australia"
Unknown,1,Unknown,true,-31.9008869,116.163497,(Business Owner at Location),Type 2 (Socket Only),"McDonald's, Hartung Lane West, Mundaring, Shire Of Mundaring, Western Australia, 6081, Australia"
$0.27 per kWh,2,Unknown,true,-31.62044345,115.686852,Chargefox,Type 2 (Socket Only),"Gouldian Circuit, Alkimos, City of Wanneroo, Western Australia, 6038, Australia"
Unknown,1,false,true,-42.5132541,147.1891127,Chargestar (AU),CHAdeMO,"Mood Food, Midland Highway, Melton Mowbray, Kempton, Southern Midlands, Tasmania, 7030, Australia"
Unknown,1,Unknown,true,-41.52352264,146.6512564,(Business Owner at Location),Type 2 (Socket Only),"Emu Bay Road, Deloraine, Meander Valley, Tasmania, 7304, Australia"
Unknown,1,Unknown,true,-43.0295087,147.0483645,(Business Owner at Location),Type 2 (Socket Only),"Mitre 10, Main Street, Southbridge, Huonville, Huon Valley, Tasmania, 7109, Australia"
Free,2,Unknown,true,-34.56366602,150.8381635,Tesla (Tesla-only charging),Tesla (Model S/X),"Stockland Shellharbour, 211, Lake Entrance Road, Shellharbour City Centre, Shellharbour City Council, New South Wales, 2529, Australia"
Free,2,Unknown,true,-34.56367291,150.8383195,ChargePoint,Type 1 (J1772),"Stockland Shellharbour, 211, Lake Entrance Road, Shellharbour City Centre, Shellharbour City Council, New South Wales, 2529, Australia"
Free,3,Unknown,true,-34.42339797,150.8922804,(Business Owner at Location),Type 2 (Socket Only),"Market Street, Wollongong, Wollongong City Council, New South Wales, 2500, Australia"
Free,2,Unknown,true,-34.40010718,150.8996892,Chargefox,CCS (Type 2),"University of Wollongong Innovation Campus, Squires Way, North Wollongong, Wollongong City Council, New South Wales, 2500, Australia"
Free,2,Unknown,true,-34.43743163,150.8634037,Unknown,Type 2 (Socket Only),"The Avenue, Figtree, Wollongong City Council, New South Wales, 2525, Australia"
Free,2,Unknown,false,-34.48688304,150.890773,(Business Owner at Location),Type 2 (Socket Only),"Cowper Street, Kemblawarra, Warrawong, Wollongong City Council, New South Wales, 2502, Australia"
Free,2,Unknown,true,-37.83502572,145.1632775,Chargefox,Type 2 (Socket Only),"L3 Rooftop Parking, Glebe Street, Forest Hill, Melbourne, City of Whitehorse, Victoria, 3131, Australia"
Unknown,2,false,true,-33.68933622,151.2240972,(Business Owner at Location),Tesla (Model S/X),"287, Mona Vale Road, Terrey Hills, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2084, Australia"
$0.52/kWh,6,false,true,-32.447359,150.83232,Tesla (including non-tesla),CCS (Type 2),"Tesla, Inc., Jerrys Plains Road, Jerrys Plains, Muswellbrook Shire Council, New South Wales, Australia"
AUD 0.42/kWh;other tariffs for older cars,4,false,true,-36.587007,146.759301,Tesla (Tesla-only charging),CCS (Type 2),"Murray to Mountains Rail Trail, Ovens, Alpine Shire, Victoria, 3738, Australia"
Free,2,false,Unknown,-18.94777342,146.2799868,Tesla (Tesla-only charging),Tesla (Model S/X),"Bruce Highway, Coolbie, Hinchinbrook Shire, Queensland, Australia"
Free,2,Unknown,true,-37.53521149,143.8237422,(Business Owner at Location),Type 1 (J1772),"Gillies Street North, Wendouree, Ballarat, City of Ballarat, Victoria, 3355, Australia"
AUD 0.42/kWh;other tariffs for older cars,6,false,true,-34.808254,150.636711,Tesla (including non-tesla),CCS (Type 2),"Tesla Supercharger, Princes Highway, Jaspers Brush, Shoalhaven City Council, New South Wales, 2535, Australia"
$0.52/kWh,6,false,true,-33.309014,151.421114,Tesla (Tesla-only charging),CCS (Type 2),"Spotlight, 2, Bryant Drive, Tuggerah, Central Coast Council, New South Wales, 2259, Australia"
Free,2,false,true,-33.7502811,151.2866635,ChargePoint,Type 1 (J1772),"Police Citizens Youth Club Dee Why, 40, Kingsway, Dee Why, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2099, Australia"
Free,4,Unknown,true,-37.70216229,145.1023347,Chargefox,Type 2 (Tethered Connector) ,"Greensborough Plaza, 25, Main Street, Greensborough, Melbourne, City of Banyule, Victoria, 3088, Australia"
Free (usual parking charges apply),1,Unknown,true,-42.68183854,146.7165433,Unknown,Type 2 (Socket Only),"Lake Dobson Road, Derwent Valley, Tasmania, Australia"
AUD 0.65/kWh,4,Unknown,true,-36.07416299,146.7271476,Chargefox,CHAdeMO,"BP, Murray Valley Highway, Barnawartha North, City of Wodonga, Victoria, 3691, Australia"
Unknown,4,Unknown,true,-36.74305546,145.5911237,Chargefox,CHAdeMO,"Euroa Main Road Offramp, Euroa, Shire of Strathbogie, Victoria, 3666, Australia"
AUD 0.50 per kWh,2,Unknown,true,-41.43599293,147.1394921,Chargefox,CHAdeMO,"Wilson Parking, Paterson Street, Launceston, City of Launceston, Tasmania, 7250, Australia"
Free,1,Unknown,true,-34.74657009,146.5502392,NRMA,CHAdeMO,"Twynam Street, Narrandera, Narrandera Shire Council, New South Wales, 2700, Australia"
Free (usual parking charges apply),2,Unknown,true,-42.88071259,147.3371277,(Business Owner at Location),Type 2 (Socket Only),"Tesla Destination Charger, Red Square, Hobart, City of Hobart, Tasmania, 7000, Australia"
Free,2,Unknown,true,-42.88120696,147.3240601,(Business Owner at Location),Type 1 (J1772),"Hobart Central Car Park, Melville Street, Hobart, City of Hobart, Tasmania, 7000, Australia"
AUD 0.66/kWh;other tariffs for older cars,6,false,true,-33.41910935,149.5866401,Tesla (including non-tesla),CCS (Type 2),"Bathurst Visitor Information Centre, 1, Durham Street, Bathurst, Bathurst Regional Council, New South Wales, 2795, Australia"
$0.52/kWh,4,false,true,-32.24995,148.609182,Tesla (including non-tesla),CCS (Type 2),"Western Plains Cultural Centre, 76, Wingewarra Street, Orana Heights, Dubbo, Dubbo Regional Council, New South Wales, 2830, Australia"
0,2,Unknown,true,-27.44433748,153.0839776,Queensland Electric Super Highway,CHAdeMO,"MacArthur Avenue, Northshore Brisbane, Hamilton, Greater Brisbane, Queensland, 4007, Australia"
Unknown,1,false,true,-32.0176818,115.937334,(Unknown Operator),Unknown,"1382, Albany Highway, Cannington, City of Canning, Western Australia, 6107, Australia"
Free,1,false,true,-24.76352624,152.4063765,Chargefox,CHAdeMO,"Somerville Street, Burnett Heads, Bundaberg Region, Queensland, Australia"
Free,4,Unknown,true,-35.12032804,139.2763268,Chargestar (AU),Type 2 (Socket Only),"Mary Terrace, Murray Bridge, The Rural City of Murray Bridge, South Australia, 5253, Australia"
AUD 0.42/kWh;other tariffs for older cars,6,false,true,-26.654159,153.087171,Tesla (Tesla-only charging),CCS (Type 2),"Sunshine Plaza, Cornmeal Promanade, Maroochydore, Sunshine Coast Regional, Queensland, 4558, Australia"
AUD 0.42/kWh;other tariffs for older cars,6,false,true,-35.294304,149.190322,Tesla (Tesla-only charging),CCS (Type 2),"Majura Park, Wellington Place, Canberra, Australian Capital Territory, 2609, Australia"
AUD 0.42/kWh;other tariffs for older cars,8,false,true,-28.035361,153.427306,Tesla (Tesla-only charging),CCS (Type 2),"Valet Car Park, Hooker Boulevard, Broadbeach Waters, Gold Coast City, Queensland, 4218, Australia"
AUD 0.42/kWh;other tariffs for older cars,4,Unknown,true,-31.10164796,150.9173432,Tesla (Tesla-only charging),CCS (Type 2),"Park Street, West Tamworth, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia"
AUD 0.42/kWh;other tariffs for older cars,4,false,true,-36.223136,150.128346,Tesla (including non-tesla),CCS (Type 2),"Willcocks Avenue, Narooma, Eurobodalla Shire Council, New South Wales, 2546, Australia"
Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (Minimum fee of $1 applies after first hour),2,false,true,-34.90747522,138.6055186,Unknown,Type 2 (Socket Only),"Jerningham Street, North Adelaide, Adelaide, Adelaide City Council, South Australia, 5006, Australia"
Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (Minimum fee of $1 applies after first hour),4,false,true,-34.92558313,138.597406,Unknown,Type 2 (Socket Only),"60, Waymouth Street, Adelaide, Adelaide City Council, South Australia, 5000, Australia"
Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (Minimum fee of $1 applies after first hour),2,false,true,-34.9255343,138.5946563,Unknown,Type 2 (Socket Only),"Playhouse Lane, Adelaide, Adelaide City Council, South Australia, 5000, Australia"
Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times,4,false,true,-34.92500255,138.604251,Unknown,Type 2 (Socket Only),"Wyatt Street, Adelaide, Adelaide City Council, South Australia, 5000, Australia"
Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (Minimum fee of $1 applies after first hour),2,false,true,-34.92442197,138.6049376,Unknown,Type 2 (Socket Only),"Chargefox, Hindmarsh Square, Adelaide, Adelaide City Council, South Australia, 5000, Australia"
Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (Minimum fee of $1 applies after first hour),11,false,true,-34.92292653,138.6059676,Unknown,Type 2 (Socket Only),"UPark Rundle, 185, Rundle Street, Adelaide, Adelaide City Council, South Australia, 5000, Australia"
Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (Minimum fee of $1 applies after first hour),11,false,true,-34.92989331,138.5972129,Unknown,Type 2 (Socket Only),"Adelaide Central Markets, Market Plaza Arcade, Adelaide, Adelaide City Council, South Australia, 5000, Australia"
Unknown,1,true,true,-17.3073017,123.6264617,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"Kimberley Entrance Caravan Park, Rowan Street, Karmulinunga, Derby, Shire Of Derby-West Kimberley, Western Australia, Australia"
Unknown,1,true,false,-18.196713,125.5629255,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Mindi Rardi Road, Fitzroy Crossing, Shire Of Derby-West Kimberley, Western Australia, 6765, Australia"
Unknown,1,true,true,-15.7711801,128.73166,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Coolibah Drive, Nulleywah, Kununurra, Shire Of Wyndham-East Kimberley, Western Australia, 6743, Australia"
$0.44/kWh,1,true,true,-17.01700949,128.2169509,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Warmun Roadhouse and Caravan Park, Great Northern Highway, Warmun, Shire of Halls Creek, Western Australia, Australia"
Free,1,Unknown,true,-12.374576,130.869764,(Business Owner at Location),Type 2 (Socket Only),"University Drive South, Brinkin, Darwin, City of Darwin, Northern Territory, 0810, Australia"
$0.30,2,false,true,-24.32731545,151.5605327,Queensland Electric Super Highway,CHAdeMO,"Blomfield Street, Miriam Vale, Gladstone Regional, Queensland, Australia"
$0.30 per kWh,2,false,true,-25.2350517,152.2790729,Queensland Electric Super Highway,CHAdeMO,"Crescent Street, Childers, Bundaberg Region, Queensland, 4660, Australia"
AUD $0.30 / kWh,2,false,true,-25.5395639,152.6987293,Queensland Electric Super Highway,CHAdeMO,"Queensland Department of Environment and Heritage Protection, 102, Lennox Street, Maryborough, Fraser Coast Regional, Queensland, 4650, Australia"
AUD $00.45 / kWh,2,Unknown,true,-26.41780795,152.9113694,Queensland Electric Super Highway,CHAdeMO,"Elm Street, Cooroy Park, Cooroy, Noosa Shire, Queensland, 4563, Australia"
AUD 0.42/kWh;other tariffs for older cars,8,false,true,-33.882995,151.194332,Tesla (Tesla-only charging),CCS (Type 2),"ALDI, 1, Bay Street, Glebe, Inner West, Sydney, Council of the City of Sydney, New South Wales, 2037, Australia"
Free,4,false,true,-34.93775119,138.5361493,(Unknown Operator),Type 1 (J1772),"Multi Level Short Term Car Park, Link Bridge, Adelaide Airport, Adelaide, City of West Torrens, South Australia, 5950, Australia"
Parking is $10/day. Fees for EV Charging are $2.80/hr with max $11.20.,2,false,true,-34.83115864,138.6951292,ChargePoint,Type 1 (J1772),"Tea Tree Plaza Interchange Park ’n’ Ride, Burton Street, Adelaide, City of Tea Tree Gully, South Australia, 5092, Australia"
Free,1,false,true,-35.0055124,138.716045,ChargePoint,Type 1 (J1772),"Druid Avenue, Stirling, Adelaide Hills Council, South Australia, 5152, Australia"
Free,1,false,true,-34.95614875,138.6075443,ChargePoint,Type 1 (J1772),"Beaconsfield Street, Hyde Park, Adelaide, City of Unley, South Australia, 5061, Australia"
Free,1,Unknown,true,-34.9237436,138.72495,Chargestar (AU),Type 1 (J1772),"Crescent Drive, Norton Summit, Adelaide Hills Council, South Australia, 5136, Australia"
Free,2,Unknown,true,-34.9282342,138.5960162,(Unknown Operator),Type I (AS 3112),"UPark Grote, 82, Grote Street, Adelaide, Adelaide City Council, South Australia, 5000, Australia"
Free,1,Unknown,true,-35.5579131,138.6004901,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,"Maude Street, Encounter Bay, Victor Harbor, City of Victor Harbor, South Australia, 5211, Australia"
Free,2,Unknown,true,-34.59753608,138.7503505,ChargePoint,Type 1 (J1772),"Lyndoch Road, Gawler East, Gawler, Adelaide, Town of Gawler, South Australia, 5118, Australia"
